Haltestellen_No;Y_Koord;X_Koord;Name;Bahnknoten;Bahnlinie_Anz;TramBus_Anz;Seilbahn_Anz;A_Intervall;B_Intervall;Hst_Kat
8572086;2575903.9603237985;1250602.2621626721;Courgenay, Pierre Percée;0;0;43;0;0;39.07;5
8572088;2577021.9015822355;1250384.2176197746;Courgenay, haut du village;0;0;43;0;0;39.07;5
8572089;2578904.1421417687;1250900.9724335568;Cornol, bas du village;0;0;43;0;0;39.07;5
8572092;2581874.0141475443;1251385.1942361083;Fregiécourt, place La Baroche;0;0;44;0;0;38.18;5
8572093;2582562.8896616595;1251172.3110610226;Pleujouse, bas du village;0;0;44;0;0;38.18;5
8572094;2582800.6383440746;1250165.7341561012;Asuel, école;0;0;44;0;0;38.18;5
8572095;2582846.284759692;1249768.7877283136;Asuel, Maison communale;0;0;44;0;0;38.18;5
8572096;2576610.632469566;1252679.6764420897;Alle, poste/gare;0;0;43;0;0;39.07;5
8572097;2580044.7869311115;1252981.927358167;Miécourt;0;0;43;0;0;39.07;5
8572098;2581279.7173376535;1252538.0296773608;Miserez-Dessus;0;0;43;0;0;39.07;5
8572099;2582288.702471264;1252430.841965229;Charmoille, anc. poste;0;0;88;0;0;19.09;4
8572100;2582798.1217210223;1252561.085675066;Charmoille, village;0;0;88;0;0;19.09;4
8572101;2583501.9683753657;1252638.7913984344;Charmoille, douane;0;0;98;0;0;17.14;4
8572102;2579424.667926293;1246190.749474743;St-Ursanne, Les Rangiers;0;0;53;0;0;31.7;5
8572103;2578177.653864817;1244586.9771318103;Montenol, village;0;0;15;0;0;112;0
8572104;2577495.9727649204;1244350.71680264;Montenol, Prés-de-Montenol;0;0;15;0;0;112;0
8572105;2576940.7813323587;1244011.085404799;Chez-le-Baron;0;0;15;0;0;112;0
8572106;2576597.278804597;1243672.7758242888;Epauvillers, bif. sur Le Péca;0;0;15;0;0;112;0
8572107;2575307.694949635;1242593.0026131333;Epauvillers, haut du village;0;0;16;0;0;105;0
8572108;2572821.7044122987;1241354.2314711043;Epiquerez, Montbion;0;0;16;0;0;105;0
8572109;2572199.7369024097;1241674.6584058814;Essertfallon;0;0;16;0;0;105;0
8572110;2571321.7166970694;1240418.165302626;Soubey, Chercenay;0;0;16;0;0;105;0
8572113;2604798.8807098866;1252024.1936838147;Laufen, Bahnhof;0;0;249;0;0;6.75;3
8572114;2606457.1850322247;1251239.6834586351;Wahlen b. Laufen, Weihern;0;0;68;0;0;24.71;5
8572115;2607649.738591104;1250699.7388264576;Breitenbach, Grien;0;0;69;0;0;24.35;5
8572116;2608321.8223288488;1250635.0392689875;Breitenbach, Oberdorf;0;0;65;0;0;25.85;5
8572117;2609821.8094320707;1250105.3088213697;Breitenbach, TCS Rastplatz;0;0;65;0;0;25.85;5
8572118;2610938.8800162678;1249276.3837119613;Fehren, Steinenbühlhöhe;0;0;65;0;0;25.85;5
8572119;2611549.766106128;1249025.2627875998;Meltingen, Meltingerbrücke;0;0;131;0;0;12.82;4
8572120;2611406.097940021;1248586.1477042888;Meltingen, Gemeindezentrum;0;0;65;0;0;25.85;5
8572121;2611867.1005405635;1249061.1314934443;Zullwil, Gilgenberg;0;0;68;0;0;24.71;5
8572122;2613103.7003780655;1248968.9968902802;Nunningen, Oberkirch;0;0;68;0;0;24.71;5
8572123;2613434.2531805285;1249468.0556662208;Nunningen, See;0;0;41;0;0;40.98;5
8572125;2612934.847741439;1250199.0903718225;Nunningen, Engi;0;0;41;0;0;40.98;5
8572126;2612607.7453346984;1250316.0203041518;Nunningen, Engimühle;0;0;41;0;0;40.98;5
8572127;2611917.037941991;1250856.060399454;Nunningen, Roderis;0;0;41;0;0;40.98;5
8572128;2611953.2726483354;1251717.9166032148;Himmelried, vorderer Igraben;0;0;41;0;0;40.98;5
8572129;2611013.767695243;1252423.0110323762;Himmelried, Waldeck;0;0;130;0;0;12.92;4
8572130;2611847.1097942665;1252277.2922415666;Himmelried, Schulhaus;0;0;41;0;0;40.98;5
8572131;2611630.982195217;1254290.9672731075;Grellingen, Neutal;0;0;40;0;0;42;5
8572132;2611575.007035553;1254525.346309593;Grellingen, Bahnhof;0;0;76;0;0;22.11;5
8572133;2613881.7908571805;1249208.8035220737;Nunningen, Riseten;0;0;42;0;0;40;5
8572134;2615255.062329248;1249523.145687004;Bretzwil, Sabelhöhe;0;0;42;0;0;40;5
8572135;2615750.075010758;1249525.7703900826;Bretzwil, Oberdorf;0;0;42;0;0;40;5
8572136;2616363.147849973;1250273.7993971226;Bretzwil, Mühle;0;0;42;0;0;40;5
8572137;2616650.76127831;1251454.1451533719;Seewen SO, Rechtenberg;0;0;42;0;0;40;5
8572138;2617006.7720093997;1252608.1314443147;Seewen SO, Säge;0;0;42;0;0;40;5
8572140;2616715.6546614943;1253684.2366708454;Seewen SO, Bretzwilerstrasse;0;0;42;0;0;40;5
8572141;2615079.024639065;1253415.016748888;Seewen SO, Bödeli;0;0;36;0;0;46.67;5
8572142;2614388.920585677;1253199.8324204492;Seewen SO, Seetalhöhe;0;0;36;0;0;46.67;5
8572143;2604499.767100448;1252300.3647501238;Laufen, Katholische Kirche;0;0;51;0;0;32.94;5
8572144;2603966.1820706613;1252437.8572246036;Laufen, Bromberg;0;0;51;0;0;32.94;5
8572145;2603108.656834008;1252496.0600361282;Röschenz, Unterdorf;0;0;51;0;0;32.94;5
8572147;2601959.630653348;1252893.619963506;Röschenz, Mühle;0;0;51;0;0;32.94;5
8572148;2599828.6695320066;1253156.1629219253;Kleinlützel, Schlossfabrik;0;0;51;0;0;32.94;5
8572149;2598437.7411680087;1252721.2102643389;Kleinlützel, Frohmatt;0;0;68;0;0;24.71;5
8572150;2598025.764628704;1252938.9251990134;Kleinlützel, Garage;0;0;79;0;0;21.27;5
8572151;2597044.9234007853;1252827.828596999;Kleinlützel, Ziegelscheune;0;0;21;0;0;80;0
8572152;2595748.079554045;1253486.0652871833;Kleinlützel, Chlösterli;0;0;21;0;0;80;0
8572155;2592517.839848375;1254343.9824327382;Roggenburg, Sägemühle;0;0;14;0;0;120;0
8572156;2591626.764428907;1254353.971488547;Roggenburg, Neumühle;0;0;20;0;0;84;0
8572157;2591492.290895616;1253694.1751080763;Roggenburg, Abzw. Löwenburg;0;0;14;0;0;120;0
8572159;2601517.070008046;1255522.7805929566;Challhöchi;0;0;4;0;0;420;0
8572160;2600949.229129269;1256168.9863265518;Metzerlen, Felsplatte;0;0;1;0;0;1680;0
8572161;2602090.9036037307;1257350.2738614113;Metzerlen, Dorf;0;0;45;0;0;37.33;5
8572162;2603809.994839157;1258270.7257292748;Mariastein, Metzerlenstrasse;0;0;84;0;0;20;5
8572164;2604524.9035821636;1259399.8681299626;Flüh, Schulhaus;0;0;100;0;0;16.8;4
8572165;2605550.7833850095;1258461.7655398184;Hofstetten SO, Unterdorf;0;0;63;0;0;26.67;5
8572166;2603679.000120666;1257619.0972260055;Mariastein, Abzw. Rotberg;0;0;45;0;0;37.33;5
8572167;2600290.0699407817;1256287.1149987923;Burg im Leimental, Dorfplatz;0;0;19;0;0;88.42;0
8572168;2605075.277952668;1251424.9193954726;Laufen, Wandplattenfabrik;0;0;51;0;0;32.94;5
8572169;2605625.2092356915;1250641.345458348;Wahlen b. Laufen, Unterdorf;0;0;51;0;0;32.94;5
8572170;2605687.208064581;1250291.9553429333;Wahlen b. Laufen, Traube;0;0;51;0;0;32.94;5
8572171;2605815.116665683;1249864.1347999766;Wahlen b. Laufen, Oberdorf;0;0;50;0;0;33.6;5
8572172;2605024.72892935;1247886.927493083;Grindel, Unterdorf;0;0;48;0;0;35;5
8572173;2604849.754500655;1247800.2838392616;Grindel, Oberdorf;0;0;48;0;0;35;5
8572174;2602754.9511278947;1247757.0486024842;Bärschwil, Oberdorf;0;0;48;0;0;35;5
8572175;2602140.6723084548;1248692.7354587554;Bärschwil, Hölzlirank;0;0;48;0;0;35;5
8572176;2605182.1448200615;1252559.750445114;Laufen, Ricola/Spilag;0;0;45;0;0;37.33;5
8572177;2605386.8652849346;1253305.1964423442;Dittingen, Industriezone Ried;0;0;67;0;0;25.07;5
8572178;2606295.6420347826;1253995.8688726944;Zwingen, Laufenstrasse;0;0;40;0;0;42;5
8572179;2606958.99942953;1254029.0699172313;Zwingen, Schulhaus;0;0;43;0;0;39.07;5
8572180;2606924.888499906;1253650.003403069;Zwingen, Bahnhof;0;0;81;0;0;20.74;5
8572181;2607559.782936996;1252714.9371369304;Brislach, Lärchenweg;0;0;60;0;0;28;5
8572183;2607904.056016816;1251705.723636268;Brislach, Oberdorf;0;0;60;0;0;28;5
8572184;2607993.650907055;1251130.0237336564;Breitenbach, Ebne;0;0;60;0;0;28;5
8572185;2607834.103568326;1250263.2502282322;Breitenbach, Bandfabrik;0;0;62;0;0;27.1;5
8572186;2607813.6674671355;1249785.9147498128;Büsserach, Niederfeld;0;0;62;0;0;27.1;5
8572187;2607580.9584663473;1248809.9861421261;Büsserach, Alte Mühle;0;0;62;0;0;27.1;5
8572188;2607451.8951659747;1248408.2324017517;Büsserach, Ziegelhütte;0;0;62;0;0;27.1;5
8572189;2607724.6731194574;1247325.1065503503;Erschwil, St. Benedikt;0;0;62;0;0;27.1;5
8572190;2609778.843351431;1245737.8814309693;Beinwil SO, Bachmättli;0;0;20;0;0;84;0
8572191;2611488.694441116;1245495.3298312617;Beinwil SO, Kloster;0;0;20;0;0;84;0
8572192;2612760.652144531;1245112.2284697422;Beinwil SO, Schachen;0;0;20;0;0;84;0
8572193;2614915.736517944;1245808.6769316276;Beinwil SO, Oberbuchen;0;0;8;0;0;210;0
8572194;2602855.688534713;1250009.9877976738;Bärschwil, Station;0;0;34;0;0;49.41;5
8572195;2599991.2888451964;1249780.853299953;Liesberg, Station;0;0;62;0;0;27.1;5
8572196;2599208.0362513736;1250070.3250226204;Liesberg, Seemättli;0;0;52;0;0;32.31;5
8572197;2599286.0370331784;1250239.9794384632;Liesberg, Ochsengasse;0;0;26;0;0;64.62;0
8572198;2605150.0344370953;1253575.2768149471;Dittingen, Buchholz;0;0;48;0;0;35;5
8572199;2604424.932781032;1254425.2580496552;Dittingen, Dorf;0;0;26;0;0;64.62;0
8572200;2606128.2557473783;1253986.9115663639;Zwingen, Schützenhaus;0;0;43;0;0;39.07;5
8572201;2606050.161998262;1255495.2719803127;Blauen, Dorfplatz;0;0;22;0;0;76.36;0
8572202;2607563.8125700573;1254299.315926139;Zwingen, Strengenfeld;0;0;39;0;0;43.08;5
8572203;2608324.626501921;1254900.1686605548;Zwingen, Nenzlingenmatten;0;0;40;0;0;42;5
8572204;2609301.8840673566;1255213.0413289045;Nenzlingen, Dorfplatz;0;0;40;0;0;42;5
8572205;2613061.015334857;1259423.2502501328;Dornach, Gwändweg;0;0;206;0;0;8.16;3
8572206;2613437.8411116735;1258664.0221733192;Dornach, Museumsplatz;0;0;102;0;0;16.47;4
8572207;2613999.979082525;1258325.7584009022;Dornach, Schiessstand;0;0;44;0;0;38.18;5
8572208;2615331.215506374;1256522.1671024878;Hochwald, Rest. Rössli;0;0;43;0;0;39.07;5
8572209;2614402.7186306883;1254480.1547462652;Hochwald, Ziegelschüren;0;0;42;0;0;40;5
8572210;2616745.8519156543;1254024.8801082084;Seewen SO, Zelgli;0;0;53;0;0;31.7;5
8572211;2617058.0906734625;1253839.9791719578;Seewen SO, Löhr;0;0;44;0;0;38.18;5
8572212;2622085.805571182;1259325.1166391207;Liestal, Bahnhof;0;0;601;0;0;2.8;2
8572214;2622472.911749507;1259005.9091204116;Liestal, Burg;0;0;66;0;0;25.45;5
8572215;2622220.6905073537;1258387.3174096325;Liestal, Eglisacker;0;0;66;0;0;25.45;5
8572216;2622049.987574572;1257849.9838126774;Liestal, Kinderheim auf Berg;0;0;66;0;0;25.45;5
8572217;2621548.778739372;1257295.7691573754;Seltisberg, Sonnenblick;0;0;66;0;0;25.45;5
8572218;2620874.886068018;1256524.9540002279;Seltisberg, Alte Post;0;0;66;0;0;25.45;5
8572220;2617612.7518477645;1255356.8252737124;Büren SO, Unterdorf;0;0;78;0;0;21.54;5
8572221;2622036.954376877;1258983.3696090425;Liestal, Oris;0;0;92;0;0;18.26;4
8572222;2621387.6639855304;1258401.8217624691;Liestal, Zeughaus;0;0;93;0;0;18.06;4
8572223;2620433.1262623076;1257738.1215214406;Nuglar, Neunuglar;0;0;92;0;0;18.26;4
8572224;2619838.086090511;1257056.8669250347;Nuglar, Orismühle;0;0;93;0;0;18.06;4
8572225;2619547.112344034;1257791.8407368297;Nuglar, Neumatt;0;0;43;0;0;39.07;5
8572226;2619047.0126105766;1257686.9223937262;Nuglar, Schulhaus;0;0;43;0;0;39.07;5
8572227;2618830.180665903;1257499.2155526017;Nuglar, St. Pantaleonstrasse;0;0;43;0;0;39.07;5
8572228;2618734.7371071945;1256829.130491447;St. Pantaleon, bei den Tannen;0;0;43;0;0;39.07;5
8572229;2622525.1327055255;1259525.2379455974;Liestal, Gestadeckplatz;0;0;45;0;0;37.33;5
8572230;2622900.23798054;1259525.341086799;Liestal, Altersheim;0;0;45;0;0;37.33;5
8572231;2623099.968353347;1259349.88489399;Liestal, Äussere Arisdörferstr;0;0;45;0;0;37.33;5
8572232;2623369.846006216;1259240.979056098;Liestal, Im Rank;0;0;45;0;0;37.33;5
8572233;2623575.2530505313;1259349.7549333852;Liestal, Leisenberg;0;0;45;0;0;37.33;5
8572235;2624849.974555739;1259874.6506132947;Liestal, Abzw. Hersberg;0;0;45;0;0;37.33;5
8572236;2625924.7072681743;1259950.0813817114;Hersberg, Schützen;0;0;40;0;0;42;5
8572237;2624720.7745897034;1260820.3135981562;Arisdorf, Weieren;0;0;41;0;0;40.98;5
8572238;2624573.1266809357;1261337.27697534;Arisdorf, Kreuz;0;0;45;0;0;37.33;5
8572239;2624625.099052832;1262174.7362892893;Arisdorf, Schulhaus;0;0;45;0;0;37.33;5
8572240;2623268.1456591007;1263755.9043611;Giebenach, Lindenplatz;0;0;68;0;0;24.71;5
8572244;2627766.0828742967;1264152.3283471942;Magden, Schwimmbad;0;0;24;0;0;70;0
8572245;2626949.1656380217;1263482.0886631315;Olsberg, Schönenbühl;0;0;24;0;0;70;0
8572246;2626275.9253731063;1263493.2948073884;Olsberg, Vorstadt;0;0;24;0;0;70;0
8572247;2625967.1815950037;1263394.0869305255;Olsberg, Mitteldorf;0;0;24;0;0;70;0
8572248;2625254.2930904552;1263658.078341561;Olsberg, Chloster;0;0;24;0;0;70;0
8572249;2626591.9535338986;1266796.2421831114;Rheinfelden, Bahnhof;0;0;403;0;0;4.17;2
8572250;2626807.6424692334;1266956.9949329183;Rheinfelden, Post;0;0;345;0;0;4.87;2
8572251;2627322.780356819;1266833.9292589023;Rheinfelden, Töpferweg;0;0;32;0;0;52.5;5
8572252;2627692.0632835664;1267384.367838529;Rheinfelden, Regionalspital;0;0;54;0;0;31.11;5
8572256;2630613.2595503973;1268919.293737389;Möhlin, Hölzlistrasse;0;0;9;0;0;186.67;0
8572258;2630218.2731818897;1268154.3833376884;Möhlin, Dammstrasse;0;0;68;0;0;24.71;5
8572259;2630992.1235001325;1267040.7027561867;Möhlin, Obermatt;0;0;84;0;0;20;5
8572260;2632363.034761219;1266373.2319725337;Zeiningen, Unterdorf;0;0;62;0;0;27.1;5
8572261;2632813.92516677;1265553.8002055339;Zeiningen, Ausserdorf;0;0;61;0;0;27.54;5
8572262;2633653.2217600783;1264849.7917957183;Zeiningen, Bernet;0;0;61;0;0;27.54;5
8572263;2634441.7629421456;1264076.1140732048;Zuzgen, Niederhofen;0;0;61;0;0;27.54;5
8572264;2634859.888497659;1263833.7237104594;Zuzgen, Oberdorf;0;0;61;0;0;27.54;5
8572265;2635588.045616776;1263355.0520476068;Zuzgen, Mühle;0;0;61;0;0;27.54;5
8572266;2636301.120912365;1262493.2196405726;Hellikon, Unterdorf;0;0;61;0;0;27.54;5
8572267;2636837.2888531936;1261798.2659087135;Hellikon, Ausserdorf;0;0;60;0;0;28;5
8572268;2637299.2520752973;1261204.6313474216;Wegenstetten, Abzw. Schupfart;0;0;60;0;0;28;5
8572269;2637216.9847210716;1260938.9284033398;Wegenstetten, Mitteldorf;0;0;60;0;0;28;5
8572270;2627110.971390371;1267159.1856742173;Rheinfelden, Altersheim;0;0;155;0;0;10.84;4
8572271;2627540.095640555;1266479.0184422394;Rheinfelden, Engerfeld;0;0;67;0;0;25.07;5
8572272;2627190.742404632;1265983.1655665683;Rheinfelden, Eremitage;0;0;67;0;0;25.07;5
8572273;2627860.6647109375;1264473.7750863915;Magden, Unterdorf;0;0;67;0;0;25.07;5
8572274;2628715.988279646;1264131.1756247382;Magden, Lanzenberg;0;0;67;0;0;25.07;5
8572275;2630190.987619449;1263839.750844803;Maisprach, Hofmet;0;0;67;0;0;25.07;5
8572276;2631668.694388255;1262042.3241794615;Buus, Aufgend;0;0;66;0;0;25.45;5
8572277;2632113.2048110818;1261440.8547530603;Buus, Turnhalle;0;0;66;0;0;25.45;5
8572278;2631881.853460619;1260917.2425467726;Buus, Untere Farnsburg;0;0;60;0;0;28;5
8572279;2631001.6463113776;1259541.1788272776;Rickenbach BL, Hinterdorf;0;0;60;0;0;28;5
8572280;2631073.1277476754;1257666.9370858972;Gelterkinden, Mühlestett;0;0;59;0;0;28.47;5
8572281;2631099.8231010316;1257349.7499312572;Gelterkinden, Rickenbacherstr.;0;0;59;0;0;28.47;5
8572282;2630910.2941785976;1257331.85772635;Gelterkinden, Bahnhof;0;0;214;0;0;7.85;3
8572283;2631500.0279202214;1257363.9833840677;Gelterkinden, obere Mühle;0;0;96;0;0;17.5;4
8572284;2632009.0906124753;1257659.6895460319;Gelterkinden, Maloya;0;0;69;0;0;24.35;5
8572285;2632860.951173453;1257687.369434582;Ormalingen, Schulhaus;0;0;69;0;0;24.35;5
8572286;2633059.785394725;1257737.0644365656;Ormalingen, Hemmikerstrasse;0;0;27;0;0;62.22;0
8572287;2633609.824767543;1258551.0488304526;Ormalingen, Grauenstein;0;0;27;0;0;62.22;0
8572290;2633620.7761931503;1259251.0367404742;Hemmiken, Stiegelmatt;0;0;27;0;0;62.22;0
8572291;2633794.671607508;1259513.3177772556;Hemmiken, Friedhof;0;0;27;0;0;62.22;0
8572292;2635086.892792902;1259663.9328247162;Hemmiken, Abzw. nach Asp;0;0;21;0;0;80;0
8572293;2633150.107835625;1257574.9025944348;Ormalingen, Oberdorf;0;0;42;0;0;40;5
8572294;2634635.1914501437;1257721.7168631922;Rothenfluh, Säge;0;0;51;0;0;32.94;5
8572295;2635124.924478994;1259300.3514590915;Rothenfluh, Asphof;0;0;9;0;0;186.67;0
8572296;2636955.293481727;1255792.2974877777;Anwil, Talweiher;0;0;51;0;0;32.94;5
8572297;2638090.8187425933;1255785.9251694733;Anwil, Ausserdorf;0;0;50;0;0;33.6;5
8572298;2638675.7981358175;1255329.1788369738;Kienberg, Kreuz;0;0;50;0;0;33.6;5
8572299;2631604.0275213765;1257033.6454721442;Gelterkinden, Rünenbergerbr.;0;0;86;0;0;19.53;4
8572300;2632224.7965227095;1256604.8063501932;Gelterkinden, Schwimmbad;0;0;44;0;0;38.18;5
8572301;2633731.7948658587;1255332.6583840828;Tecknau, Mitteldorf;0;0;88;0;0;19.09;4
8572302;2633858.932928087;1255138.9186617914;Tecknau, Bahnhof;0;0;44;0;0;38.18;5
8572303;2635294.7604715307;1254664.9700746879;Wenslingen, Hinterdorf;0;0;44;0;0;38.18;5
8572304;2636062.8739321074;1254046.061875452;Wenslingen, Mooshof;0;0;44;0;0;38.18;5
8572305;2637040.0620514145;1253620.3527156506;Oltingen, Lehmatt;0;0;45;0;0;37.33;5
8572306;2637322.6899099494;1253618.6791653098;Oltingen, Schulhaus;0;0;44;0;0;38.18;5
8572307;2631800.277826445;1256699.8012340446;Gelterkinden, Bleichiweg;0;0;42;0;0;40;5
8572308;2633544.1331563694;1254015.037951969;Rünenberg, Unterdorf;0;0;42;0;0;40;5
8572309;2633649.8895500116;1253525.0853189477;Rünenberg, Frohe Aussicht;0;0;42;0;0;40;5
8572311;2634937.657615734;1252362.861601935;Zeglingen, Sagi;0;0;42;0;0;40;5
8572312;2635371.033625955;1251868.7658842953;Zeglingen, Oberdorf;0;0;42;0;0;40;5
8572313;2629696.712984391;1267948.1520646382;Möhlin, Bahnhof;0;0;106;0;0;15.85;4
8572315;2619506.0059493445;1240596.3201865694;Balsthal, Zentrum;0;0;92;0;0;18.26;4
8572316;2619722.17726212;1240936.912380865;Balsthal, Brauerei;0;0;44;0;0;38.18;5
8572317;2620424.755113423;1241250.0335798494;Balsthal, St. Wolfgang;0;0;44;0;0;38.18;5
8572318;2620455.905526486;1242260.2207062345;Mümliswil, Lobisei;0;0;44;0;0;38.18;5
8572319;2620187.0228202683;1243066.8120828832;Mümliswil, Kammfabrik;0;0;44;0;0;38.18;5
8572320;2619609.641498673;1243561.639229818;Mümliswil, Schulhaus;0;0;44;0;0;38.18;5
8572321;2617374.8754232284;1243993.9696912547;Ramiswil, Mühle;0;0;44;0;0;38.18;5
8572322;2616035.168068583;1244136.9680601002;Ramiswil, Abzw. Scheltenstr.;0;0;8;0;0;210;0
8572323;2616565.8059849;1244940.2639896118;Ramiswil, Kapelle;0;0;8;0;0;210;0
8572324;2616776.895172226;1245183.7877824649;Ramiswil, Alpenblick;0;0;8;0;0;210;0
8572325;2618900.765791874;1239760.0679894947;Balsthal, Thalbrücke;0;0;72;0;0;23.33;5
8572326;2618291.6265829843;1240136.7343098237;Balsthal, Hinterrain;0;0;56;0;0;30;5
8572327;2617750.110595146;1240175.1197321548;Laupersdorf, Vogelsmatt;0;0;56;0;0;30;5
8572328;2616797.877430205;1240156.6804100734;Laupersdorf, Einschnitt;0;0;56;0;0;30;5
8572329;2614590.9538156465;1239341.028388352;Matzendorf, Unterdorf;0;0;104;0;0;16.15;4
8572330;2613933.7060643104;1238885.6185791711;Matzendorf, Horngraben;0;0;52;0;0;32.31;5
8572331;2613309.77162979;1238674.9525495786;Aedermannsdorf, Staatsstrasse;0;0;102;0;0;16.47;4
8572333;2609662.14242232;1237319.8801128233;Herbetswil, Hinterer Hammer;0;0;46;0;0;36.52;5
8572334;2608805.089984354;1236916.7546135786;Herbetswil, Wolfsschlucht;0;0;46;0;0;36.52;5
8572335;2607149.87388803;1236625.2606239354;Welschenrohr, Unterdorf;0;0;46;0;0;36.52;5
8572336;2606344.0833860957;1236360.748494514;Welschenrohr, Hinterdorf;0;0;33;0;0;50.91;5
8572338;2604803.1826632787;1235555.0518613765;Welschenrohr, Abzw. Malsenhof;0;0;33;0;0;50.91;5
8572339;2604307.756094481;1235446.9453677975;Welschenrohr, Brisenmatt;0;0;33;0;0;50.91;5
8572340;2603639.6416695477;1235178.1207743816;Gänsbrunnen, Hasenmattweg;0;0;33;0;0;50.91;5
8572341;2602238.0666211965;1234641.3407771797;Gänsbrunnen, St. Josef;0;0;33;0;0;50.91;5
8572342;2602006.8187266793;1234974.685283947;Gänsbrunnen, Bahnhof;0;0;33;0;0;50.91;5
8572343;2621256.23094928;1240991.0046357664;Balsthal, Pfadiheim;0;0;48;0;0;35;5
8572344;2622844.8891279977;1242214.106825846;Holderbank SO, Seblenhof;0;0;48;0;0;35;5
8572345;2624872.1368975104;1243253.7872211416;Holderbank SO, Steinbruch;0;0;48;0;0;35;5
8572346;2624973.2700606384;1244077.8474575756;Langenbruck, Unterdorf;0;0;48;0;0;35;5
8572347;2624580.799355559;1244585.758614781;Langenbruck, Passhöhe;0;0;48;0;0;35;5
8572348;2623882.909808633;1246153.2524596963;Langenbruck, Spittel;0;0;48;0;0;35;5
8572349;2623264.143819128;1247858.009411831;Waldenburg, Revue Thommen;0;0;48;0;0;35;5
8572351;2623447.065155011;1248426.7638820137;Waldenburg, Bahnhof;0;0;49;0;0;34.29;5
8572352;2635382.77565764;1244670.0946693553;Olten, Bahnhof;0;0;621;0;0;2.71;2
8572353;2635343.033160771;1242575.1714599386;Aarburg, Längacker;0;0;152;0;0;11.05;4
8572354;2635201.6396133048;1242137.0506389267;Aarburg, Höhe;0;0;152;0;0;11.05;4
8572355;2634803.1187249925;1241312.1749662939;Aarburg, Städtli;0;0;153;0;0;10.98;4
8572356;2633427.9841063824;1240321.0950772802;Boningen, Ruppoldingen;0;0;40;0;0;42;5
8572358;2631227.1187511394;1239826.2590495814;Boningen, Kappelerstrasse;0;0;40;0;0;42;5
8572359;2631388.1446674387;1239304.9998677261;Boningen, Gsteigli;0;0;40;0;0;42;5
8572360;2631224.834318141;1238447.3777099838;Boningen, Hausenmühli;0;0;40;0;0;42;5
8572361;2630722.2569271526;1237621.0198408926;Fulenbach, Aaretränke;0;0;40;0;0;42;5
8572362;2630319.717172612;1236734.066998775;Fulenbach, Boningerstrasse;0;0;43;0;0;39.07;5
8572363;2630114.131222238;1236394.2557335906;Fulenbach, Höchi;0;0;43;0;0;39.07;5
8572364;2629976.6969643305;1236144.8509742317;Fulenbach, Altes Schulhaus;0;0;43;0;0;39.07;5
8572365;2629256.2359723407;1235860.0883152816;Fulenbach, Wolfwilerstrasse;0;0;43;0;0;39.07;5
8572366;2627860.9422572935;1235522.6283629013;Wolfwil, Fulenbacherstrasse;0;0;42;0;0;40;5
8572367;2627260.8320101793;1235492.0529531094;Wolfwil, Schulhaus;0;0;85;0;0;19.76;4
8572368;2626525.971462396;1235488.0639300912;Wolfwil, Oberdorf;0;0;76;0;0;22.11;5
8572369;2625447.0177693046;1236156.3224947695;Wolfwil, Schweissacker;0;0;16;0;0;105;0
8572370;2624110.8739286554;1236612.1541860003;Kestenholz, Rain;0;0;16;0;0;105;0
8572371;2620922.83930722;1237694.3232573909;Oensingen, Post;0;0;91;0;0;18.46;4
8572372;2620531.11229176;1237198.9870223636;Oensingen, Bahnhof;0;0;166;0;0;10.12;4
8572373;2607852.8342684554;1228181.2855648147;Solothurn, Hauptbahnhof;0;0;664;0;0;2.53;2
8572374;2606737.0943367016;1228991.9654062844;Solothurn, Grenchenstrasse;0;0;392;0;0;4.29;2
8572375;2759539.921633056;1191649.9263691425;Chur, Amselweg;0;0;81;0;0;20.74;5
8572376;2608356.2087928797;1229390.238148882;Solothurn, St. Katharinen;0;0;40;0;0;42;5
8572377;2608788.2112471177;1229911.1659162708;Feldbrunnen, Bahnhof;0;0;40;0;0;42;5
8572378;2610125.225959677;1231136.7872928665;Riedholz, Bahnhof;0;0;40;0;0;42;5
8572380;2610741.9129913114;1232807.9781517112;Hubersdorf, Siggern;0;0;40;0;0;42;5
8572381;2610150.1487746704;1234075.3771603208;Günsberg, Neue Balmbergstrasse;0;0;41;0;0;40.98;5
8572382;2609626.705130896;1234004.024109878;Günsberg, Bangerten;0;0;44;0;0;38.18;5
8572383;2608537.0238264925;1234756.048969631;Günsberg, Längmatt;0;0;12;0;0;140;0
8572384;2607983.848786465;1234592.631381381;Balmberg, Vorder-Balmberg;0;0;12;0;0;140;0
8572385;2607766.2683472903;1234582.2279874661;Balmberg, Mittler-Balmberg;0;0;12;0;0;140;0
8572386;2607767.7106553237;1228736.8369924622;Solothurn, Baseltor;0;0;210;0;0;8;3
8572387;2665365.0037142974;1258216.358852552;Baden, Lindenplatz;0;0;689;0;0;2.44;2
8572388;2645500.039392032;1249676.001961857;Aarau, Aarepark;0;0;402;0;0;4.18;2
8572389;2646172.18364646;1251062.3558457324;Küttigen, Stock;0;0;177;0;0;9.49;3
8572390;2645949.9777385006;1251918.3230512354;Küttigen, Kreuz;0;0;195;0;0;8.62;3
8572391;2646343.939873441;1255975.8444849863;Densbüren, Ausserdorf;0;0;61;0;0;27.54;5
8572392;2645986.744274416;1257046.8052962169;Densbüren, Breite;0;0;61;0;0;27.54;5
8572393;2646385.2025773656;1257889.9441791389;Herznach, Oberherznach;0;0;61;0;0;27.54;5
